ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
61007161,First Among Equals,Jeffrey Archer,1997,HarperTorch,http://images.amazon.com/images/P/0061007161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061007161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061007161.01.LZZZZZZZ.jpg,,,,
553574558,To Play the Fool,Laurie R. King,1996,Crimeline,http://images.amazon.com/images/P/0553574558.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553574558.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553574558.01.LZZZZZZZ.jpg,,,,
440945151,Killing Mr. Griffin (Laurel Leaf Books),Lois Duncan,1993,Laure Leaf,http://images.amazon.com/images/P/0440945151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440945151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440945151.01.LZZZZZZZ.jpg,,,,
61007145,The Prodigal Daughter,Jeffrey Archer,1993,HarperTorch,http://images.amazon.com/images/P/0061007145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061007145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061007145.01.LZZZZZZZ.jpg,,,,
60005548,Beyond Suspicion,James Grippando,2003,HarperTorch,http://images.amazon.com/images/P/0060005548.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060005548.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060005548.01.LZZZZZZZ.jpg,,,,
440194784,Welcome to the Monkey House,Kurt Vonnegut,1991,Dell Publishing Company,http://images.amazon.com/images/P/0440194784.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440194784.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440194784.01.LZZZZZZZ.jpg,,,,
930289234,Watchmen,Alan Moore,1995,DC Comics,http://images.amazon.com/images/P/0930289234.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0930289234.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0930289234.01.LZZZZZZZ.jpg,,,,
893753440,Call of the Wild (A Watermill Classic),Jack London,1987,Troll Communications,http://images.amazon.com/images/P/0893753440.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0893753440.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0893753440.01.LZZZZZZZ.jpg,,,,
893753564,Christmas Carol,Charles Dickens,1980,Troll Communications,http://images.amazon.com/images/P/0893753564.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0893753564.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0893753564.01.LZZZZZZZ.jpg,,,,
61096083,The Bestseller,Olivia Goldsmith,1997,HarperTorch,http://images.amazon.com/images/P/0061096083.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061096083.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061096083.01.LZZZZZZZ.jpg,,,,
671867318,SAHARA,Clive Cussler,1993,Pocket,http://images.amazon.com/images/P/0671867318.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867318.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867318.01.LZZZZZZZ.jpg,,,,
375507493,What Should I Do with My Life?,PO BRONSON,2002,Random House,http://images.amazon.com/images/P/0375507493.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375507493.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375507493.01.LZZZZZZZ.jpg,,,,
078688097X,Inner Simplicity : 100 Ways to Regain Peace and Nourish Your Souls,Elaine St. James,1995,Hyperion,http://images.amazon.com/images/P/078688097X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/078688097X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/078688097X.01.LZZZZZZZ.jpg,,,,
451179153,Violation,Darian North,1999,Signet Book,http://images.amazon.com/images/P/0451179153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451179153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451179153.01.LZZZZZZZ.jpg,,,,
61013412,Orchid Beach (Holly Barker Novels (Paperback)),Stuart Woods,1999,HarperTorch,http://images.amazon.com/images/P/0061013412.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061013412.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061013412.01.LZZZZZZZ.jpg,,,,
345387554,The Horse You Came In On,Martha Grimes,1996,Ballantine Books,http://images.amazon.com/images/P/0345387554.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345387554.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345387554.01.LZZZZZZZ.jpg,,,,
330330276,English Patient,Michael Ondaatje,0,Pan Books Ltd,http://images.amazon.com/images/P/0330330276.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330330276.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330330276.01.LZZZZZZZ.jpg,,,,
449207552,Break in,Dick Francis,1997,Fawcett Books,http://images.amazon.com/images/P/0449207552.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449207552.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449207552.01.LZZZZZZZ.jpg,,,,
440235391,Darkest Fear,HARLAN COBEN,2001,Dell,http://images.amazon.com/images/P/0440235391.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440235391.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440235391.01.LZZZZZZZ.jpg,,,,
743436679,The Bone Vault,Linda Fairstein,2003,Pocket Star,http://images.amazon.com/images/P/0743436679.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743436679.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743436679.01.LZZZZZZZ.jpg,,,,
451208862,Dead Girls Don't Wear Diamonds (Blackbird Sisters Mysteries),Nancy Martin,2003,Signet Book,http://images.amazon.com/images/P/0451208862.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451208862.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451208862.01.LZZZZZZZ.jpg,,,,
451203224,The Crepes of Wrath (Pennsylvania Dutch Mysteries with Recipes (Paperback)),Tamar Myers,2002,Signet Book,http://images.amazon.com/images/P/0451203224.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451203224.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451203224.01.LZZZZZZZ.jpg,,,,
743451414,"Sin Killer : The Berrybender Narrative, Book 1",Larry McMurtry,2003,Pocket Star,http://images.amazon.com/images/P/0743451414.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743451414.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743451414.01.LZZZZZZZ.jpg,,,,
743448944,Mount Vernon Love Story : A Novel of George and Martha Washington,Mary Higgins Clark,2003,Pocket,http://images.amazon.com/images/P/0743448944.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743448944.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743448944.01.LZZZZZZZ.jpg,,,,
375422307,Persepolis : The Story of a Childhood (Alex Awards (Awards)),MARJANE SATRAPI,2003,Pantheon,http://images.amazon.com/images/P/0375422307.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375422307.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375422307.01.LZZZZZZZ.jpg,,,,
399145990,The River King,Alice Hoffman,2000,Putnam Publishing Group,http://images.amazon.com/images/P/0399145990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399145990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399145990.01.LZZZZZZZ.jpg,,,,
067091021X,Year of Wonders: A Novel of the Plague,Geraldine Brooks,2001,Viking Books,http://images.amazon.com/images/P/067091021X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067091021X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067091021X.01.LZZZZZZZ.jpg,,,,
042517400X,"Night Moves (Tom Clancy's Net Force, No. 3)",Tom Clancy,2000,Berkley Publishing Group,http://images.amazon.com/images/P/042517400X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042517400X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042517400X.01.LZZZZZZZ.jpg,,,,
842332294,Desecration: Antichrist Takes the Throne (Left Behind No. 9),Tim LaHaye,2002,Tyndale House Publishers,http://images.amazon.com/images/P/0842332294.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842332294.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842332294.01.LZZZZZZZ.jpg,,,,
1573220221,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1996,Riverhead Books,http://images.amazon.com/images/P/1573220221.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573220221.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573220221.01.LZZZZZZZ.jpg,,,,
425184234,A Small Death in Lisbon,Robert Wilson,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425184234.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425184234.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425184234.01.LZZZZZZZ.jpg,,,,
671787454,The Girls He Adored,Jonathan Nasaw,2002,Pocket Star,http://images.amazon.com/images/P/0671787454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671787454.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671787454.01.LZZZZZZZ.jpg,,,,
1580628362,Please Stop Laughing at Me: One Woman's Inspirational Story,Jodee Blanco,2003,Adams Media Corporation,http://images.amazon.com/images/P/1580628362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1580628362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1580628362.01.LZZZZZZZ.jpg,,,,
451198514,Stealing Faces,Michael Prescott,1999,Signet Book,http://images.amazon.com/images/P/0451198514.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451198514.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451198514.01.LZZZZZZZ.jpg,,,,
451409000,Messiah,Boris Starling,1999,Onyx Books,http://images.amazon.com/images/P/0451409000.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451409000.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451409000.01.LZZZZZZZ.jpg,,,,
425188132,"State of War (Tom Clancy's Net Force, No. 7)",Steve Perry,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425188132.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425188132.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425188132.01.LZZZZZZZ.jpg,,,,
446364266,French Silk,Sandra Brown,1993,Warner Books,http://images.amazon.com/images/P/0446364266.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446364266.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446364266.01.LZZZZZZZ.jpg,,,,
385721676,Oryx and Crake,MARGARET ATWOOD,2004,Anchor,http://images.amazon.com/images/P/0385721676.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385721676.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385721676.01.LZZZZZZZ.jpg,,,,
440415632,The Cricket in Times Square (Newbery Winners for Microcomputers),George Selden,1970,Random House Children's Books,http://images.amazon.com/images/P/0440415632.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440415632.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440415632.01.LZZZZZZZ.jpg,,,,
1558745432,A 5th Portion of Chicken Soup for the Soul : 101 Stories to Open the Heart and Rekindle the Spirit,Jack Canfield,1998,Health Communications,http://images.amazon.com/images/P/1558745432.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558745432.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558745432.01.LZZZZZZZ.jpg,,,,
440228654,Chinese Cinderella: The True Story of an Unwanted Daughter (Laurel-Leaf Books),Adeline Yen Mah,2001,Laurel-Leaf Books,http://images.amazon.com/images/P/0440228654.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440228654.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440228654.01.LZZZZZZZ.jpg,,,,
345423399,A Kiss of Shadows (Meredith Gentry Novels (Hardcover)),LAURELL K. HAMILTON,2000,Del Rey,http://images.amazon.com/images/P/0345423399.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345423399.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345423399.01.LZZZZZZZ.jpg,,,,
811824829,52 Deck Series: 52 Ways to Celebrate Friendship,Lynn Gordon,2000,Chronicle Books,http://images.amazon.com/images/P/0811824829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811824829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811824829.01.LZZZZZZZ.jpg,,,,
449223604,M Is for Malice,Sue Grafton,1998,Fawcett Books,http://images.amazon.com/images/P/0449223604.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449223604.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449223604.01.LZZZZZZZ.jpg,,,,
425131769,Vital Signs,Robin Cook,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425131769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425131769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425131769.01.LZZZZZZZ.jpg,,,,
553295608,A Suitable Vengeance,ELIZABETH GEORGE,1992,Bantam,http://images.amazon.com/images/P/0553295608.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553295608.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553295608.01.LZZZZZZZ.jpg,,,,
140296298,Riding in Cars With Boys: Confessions of a Bad Girl Who Makes Good,Beverley Donofrio,2001,Penguin Books,http://images.amazon.com/images/P/0140296298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140296298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140296298.01.LZZZZZZZ.jpg,,,,
671709453,DEEP SIX,Clive Cussler,1990,Pocket,http://images.amazon.com/images/P/0671709453.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671709453.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671709453.01.LZZZZZZZ.jpg,,,,
786886994,Ice Bound : A Doctor's Incredible Battle for Survival at the  South Pole,Maryanne Vollers,2002,Miramax,http://images.amazon.com/images/P/0786886994.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786886994.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786886994.01.LZZZZZZZ.jpg,,,,
804119120,A Conspiracy of Paper : A Novel (Ballantine Reader's Circle),DAVID LISS,2001,Ballantine Books,http://images.amazon.com/images/P/0804119120.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804119120.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804119120.01.LZZZZZZZ.jpg,,,,
60927860,"Atticus : Novel, A",Ron Hansen,1997,Perennial,http://images.amazon.com/images/P/0060927860.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060927860.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060927860.01.LZZZZZZZ.jpg,,,,
394700023,The Stranger,Albert Camus,1954,Vintage Books USA,http://images.amazon.com/images/P/0394700023.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394700023.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394700023.01.LZZZZZZZ.jpg,,,,
074341022X,Dark Hollow,John Connolly,2002,Pocket,http://images.amazon.com/images/P/074341022X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/074341022X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/074341022X.01.LZZZZZZZ.jpg,,,,
380723816,Wayside School Gets a Little Stranger (Wayside School),Louis Sachar,1996,HarperTrophy,http://images.amazon.com/images/P/0380723816.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380723816.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380723816.01.LZZZZZZZ.jpg,,,,
590944649,Titanic Crossing,Barbara Williams,1997,Scholastic,http://images.amazon.com/images/P/0590944649.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590944649.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590944649.01.LZZZZZZZ.jpg,,,,
440404908,Fudge-A-Mania,Judy Blume,1991,Yearling,http://images.amazon.com/images/P/0440404908.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440404908.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440404908.01.LZZZZZZZ.jpg,,,,
553573209,Firefly Beach,Luanne Rice,2001,Bantam Books,http://images.amazon.com/images/P/0553573209.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553573209.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553573209.01.LZZZZZZZ.jpg,,,,
515128821,The Breaker,Minette Walters,2000,Jove Books,http://images.amazon.com/images/P/0515128821.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515128821.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515128821.01.LZZZZZZZ.jpg,,,,
765340747,"The Pillars of Creation (Sword of Truth, Book 7)",Terry Goodkind,2002,Tor Books,http://images.amazon.com/images/P/0765340747.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765340747.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765340747.01.LZZZZZZZ.jpg,,,,
449220184,Seventh Heaven,Alice Hoffman,1991,Fawcett Books,http://images.amazon.com/images/P/0449220184.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449220184.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449220184.01.LZZZZZZZ.jpg,,,,
345394259,Hotel Paradise,Martha Grimes,1997,Ballantine Books,http://images.amazon.com/images/P/0345394259.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345394259.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345394259.01.LZZZZZZZ.jpg,,,,
440225272,Homecoming,Belva Plain,1998,Dell Publishing Company,http://images.amazon.com/images/P/0440225272.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440225272.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440225272.01.LZZZZZZZ.jpg,,,,
64471101,The Magician's Nephew (rack) (Narnia),C. S. Lewis,2002,HarperCollins,http://images.amazon.com/images/P/0064471101.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064471101.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064471101.01.LZZZZZZZ.jpg,,,,
20518501,For Whome the Bell Tolls  (REISSUE) (A Scribner Classic),Ernest Hemingway,1987,Scribner Paper Fiction,http://images.amazon.com/images/P/0020518501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0020518501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0020518501.01.LZZZZZZZ.jpg,,,,
553584014,The Secret Hour,LUANNE RICE,2004,Bantam,http://images.amazon.com/images/P/0553584014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553584014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553584014.01.LZZZZZZZ.jpg,,,,
446364797,The Silken Web,Sandra Brown,1993,Warner Books,http://images.amazon.com/images/P/0446364797.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446364797.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446364797.01.LZZZZZZZ.jpg,,,,
006440188X,The Secret Garden,Frances Hodgson Burnett,1998,HarperTrophy,http://images.amazon.com/images/P/006440188X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006440188X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006440188X.01.LZZZZZZZ.jpg,,,,
553104225,Deep,Peter Benchley,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0553104225.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553104225.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553104225.01.LZZZZZZZ.jpg,,,,
451117298,Cujo,Stephen King,1982,New American Library,http://images.amazon.com/images/P/0451117298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451117298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451117298.01.LZZZZZZZ.jpg,,,,
451167783,A Streetcar Named Desire,Tennessee Williams,1989,Signet Book,http://images.amazon.com/images/P/0451167783.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451167783.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451167783.01.LZZZZZZZ.jpg,,,,
140042210,A Portrait of the Artist As a Young Man,James Joyce,1989,Penguin USA,http://images.amazon.com/images/P/0140042210.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140042210.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140042210.01.LZZZZZZZ.jpg,,,,
679450424,No Safe Place,Richard North Patterson,1998,Random House Inc,http://images.amazon.com/images/P/0679450424.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679450424.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679450424.01.LZZZZZZZ.jpg,,,,
515119652,From the Heart: Tonight and Always/A Matter of Choice/Endings and Beginnings,Nora Roberts,1996,Jove Books,http://images.amazon.com/images/P/0515119652.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515119652.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515119652.01.LZZZZZZZ.jpg,,,,
312963815,Birds of Prey,Wilbur A. Smith,1998,St. Martin's Press,http://images.amazon.com/images/P/0312963815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312963815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312963815.01.LZZZZZZZ.jpg,,,,
671014935,Likely to Die (Alexandra Cooper Mysteries (Paperback)),Linda Fairstein,1998,Pocket Books,http://images.amazon.com/images/P/0671014935.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671014935.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671014935.01.LZZZZZZZ.jpg,,,,
553256742,Yeager: An Autobiography,Chuck Yeager,1986,Bantam Books,http://images.amazon.com/images/P/0553256742.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553256742.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553256742.01.LZZZZZZZ.jpg,,,,
380794470,Dream a Little Dream,Susan Elizabeth Phillips,1998,Avon,http://images.amazon.com/images/P/0380794470.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380794470.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380794470.01.LZZZZZZZ.jpg,,,,
688163173,Shutter Island: A Novel,Dennis Lehane,2003,William Morrow,http://images.amazon.com/images/P/0688163173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688163173.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688163173.01.LZZZZZZZ.jpg,,,,
